fecha;Open;High;Low;Close;Volume;Currency
02/10/2016;3.85;3.86;3.82;3.83;409;USD
03/10/2016;3.83;3.94;3.83;3.83;3388;USD
04/10/2016;3.83;3.9;3.81;3.85;9817;USD
05/10/2016;3.85;3.91;3.79;3.88;4820;USD
06/10/2016;3.88;3.88;3.78;3.82;9512;USD
07/10/2016;3.82;3.87;3.8;3.82;903;USD
08/10/2016;3.82;3.88;3.8;3.86;1935;USD
09/10/2016;3.86;3.86;3.8;3.8;267;USD
10/10/2016;3.84;3.84;3.79;3.79;2176;USD
11/10/2016;3.79;3.84;3.75;3.83;2709;USD
12/10/2016;3.83;3.83;3.79;3.8;2877;USD
13/10/2016;3.8;3.93;3.8;3.83;10010;USD
14/10/2016;3.83;3.92;3.82;3.82;176;USD
15/10/2016;3.82;3.94;3.82;3.92;391;USD
16/10/2016;3.92;3.94;3.86;3.88;86;USD
17/10/2016;3.88;3.94;3.82;3.82;1097;USD
18/10/2016;3.82;3.91;3.8;3.91;3062;USD
19/10/2016;3.91;3.91;3.79;3.79;4945;USD
20/10/2016;3.79;3.81;3.78;3.8;1118;USD
21/10/2016;3.8;3.81;3.75;3.79;2387;USD
22/10/2016;3.79;3.88;3.75;3.84;4554;USD
23/10/2016;3.84;3.89;3.7;3.88;5440;USD
24/10/2016;3.88;3.89;3.82;3.87;1935;USD
25/10/2016;3.87;3.88;3.8;3.85;5319;USD
26/10/2016;3.85;3.96;3.76;3.89;10505;USD
27/10/2016;3.89;4.14;3.89;3.99;5379;USD
28/10/2016;3.99;4.02;3.88;3.9;3165;USD
29/10/2016;3.9;4.24;3.9;4.06;5603;USD
30/10/2016;4.06;4.25;3.93;3.93;3307;USD
31/10/2016;3.93;4.07;3.92;3.98;1157;USD
01/11/2016;3.98;4.5;3.92;4.02;11580;USD
02/11/2016;4.02;4.35;3.99;4.07;5857;USD
03/11/2016;4.07;4.34;3.8;3.9;22549;USD
04/11/2016;3.9;3.98;3.77;3.88;10896;USD
05/11/2016;3.88;3.94;3.86;3.87;1161;USD
06/11/2016;3.87;3.93;3.85;3.91;241;USD
07/11/2016;3.91;3.92;3.83;3.88;2279;USD
08/11/2016;3.88;3.91;3.84;3.91;2034;USD
09/11/2016;3.91;3.99;3.77;3.98;8910;USD
10/11/2016;3.98;3.98;3.79;3.8;1281;USD
11/11/2016;3.8;3.86;3.79;3.8;675;USD
12/11/2016;3.8;3.85;3.72;3.75;9761;USD
13/11/2016;3.75;3.94;3.65;3.86;14409;USD
14/11/2016;3.86;3.91;3.81;3.87;710;USD
15/11/2016;3.87;3.96;3.84;3.92;4395;USD
16/11/2016;3.92;4.06;3.86;3.92;10595;USD
17/11/2016;3.92;3.96;3.81;3.9;10389;USD
18/11/2016;3.9;3.95;3.85;3.87;1699;USD
19/11/2016;3.87;3.99;3.85;3.92;1101;USD
20/11/2016;3.92;3.99;3.86;3.89;705;USD
21/11/2016;3.89;3.93;3.87;3.93;563;USD
22/11/2016;3.93;3.99;3.88;3.9;3698;USD
23/11/2016;3.9;3.97;3.86;3.86;1492;USD
24/11/2016;3.86;3.93;3.86;3.9;821;USD
25/11/2016;3.9;3.91;3.85;3.87;675;USD
26/11/2016;3.87;3.91;3.81;3.86;5483;USD
27/11/2016;3.86;3.89;3.82;3.87;464;USD
28/11/2016;3.87;3.92;3.81;3.84;4377;USD
29/11/2016;3.84;3.91;3.81;3.83;3109;USD
30/11/2016;3.83;3.98;3.51;3.84;7891;USD
01/12/2016;3.84;3.89;3.84;3.88;705;USD
02/12/2016;3.88;3.94;3.87;3.94;1793;USD
03/12/2016;3.94;3.94;3.87;3.9;434;USD
04/12/2016;3.9;3.92;3.86;3.89;675;USD
05/12/2016;3.89;3.89;3.32;3.58;21255;USD
06/12/2016;3.58;3.58;3.42;3.5;426;USD
07/12/2016;3.51;3.86;3.5;3.67;4623;USD
08/12/2016;3.67;3.77;3.63;3.65;7989;USD
09/12/2016;3.65;3.74;3.61;3.74;1122;USD
10/12/2016;3.74;3.74;3.63;3.7;267;USD
11/12/2016;3.7;3.7;3.61;3.64;181;USD
12/12/2016;3.64;3.69;3.62;3.64;1101;USD
13/12/2016;3.64;3.68;3.62;3.65;56;USD
14/12/2016;3.65;3.66;3.6;3.6;1195;USD
15/12/2016;3.6;3.7;3.5;3.5;1350;USD
16/12/2016;3.64;3.68;3.56;3.64;770;USD
17/12/2016;3.64;3.72;3.6;3.72;753;USD
18/12/2016;3.72;3.73;3.62;3.62;1290;USD
19/12/2016;3.69;3.71;3.61;3.66;297;USD
20/12/2016;3.66;3.69;3.61;3.62;499;USD
21/12/2016;3.62;3.91;3.62;3.66;4700;USD
22/12/2016;3.66;3.88;3.62;3.69;12590;USD
23/12/2016;3.69;4.49;3.65;4.49;24656;USD
24/12/2016;4.49;5.14;4.2;4.47;25525;USD
25/12/2016;4.47;4.49;4.08;4.3;10316;USD
26/12/2016;4.3;4.37;4.13;4.23;2025;USD
27/12/2016;4.23;4.52;4.18;4.33;4975;USD
28/12/2016;4.33;4.6;4.3;4.53;8381;USD
29/12/2016;4.53;5.0;4.4;4.69;5865;USD
30/12/2016;4.69;4.69;4.21;4.35;1836;USD
31/12/2016;4.35;4.48;4.28;4.36;6020;USD
01/01/2017;4.36;4.57;4.34;4.51;13321;USD
02/01/2017;4.51;4.9;4.4;4.56;25486;USD
03/01/2017;4.56;4.65;4.42;4.55;6962;USD
04/01/2017;4.55;5.99;4.45;4.55;37027;USD
05/01/2017;4.55;4.88;3.88;4.23;31377;USD
06/01/2017;4.23;4.34;3.83;3.88;8579;USD
07/01/2017;3.88;4.49;3.66;3.98;13713;USD
08/01/2017;3.98;4.4;3.98;4.03;3023;USD
09/01/2017;4.03;4.4;3.89;4.39;10109;USD
10/01/2017;4.39;4.75;4.04;4.67;10836;USD
11/01/2017;4.67;4.68;3.93;4.02;9692;USD
12/01/2017;4.02;4.14;3.79;4.0;26213;USD
13/01/2017;4.0;4.06;3.9;3.97;3156;USD
14/01/2017;3.97;4.25;3.92;4.0;7934;USD
15/01/2017;4.0;4.1;3.95;3.96;6411;USD
16/01/2017;3.96;3.98;3.88;3.88;1234;USD
17/01/2017;3.88;4.16;3.87;3.93;7628;USD
18/01/2017;3.93;3.95;3.81;3.89;9439;USD
19/01/2017;3.89;3.96;3.83;3.88;13313;USD
20/01/2017;3.88;3.95;3.86;3.88;3840;USD
21/01/2017;3.88;3.93;3.88;3.92;2666;USD
22/01/2017;3.92;3.97;3.85;3.86;7357;USD
23/01/2017;3.86;3.92;3.83;3.85;5289;USD
24/01/2017;3.85;3.89;3.76;3.76;11369;USD
25/01/2017;3.76;3.81;3.65;3.69;18834;USD
26/01/2017;3.69;3.93;3.68;3.86;16331;USD
27/01/2017;3.86;3.96;3.79;3.9;17789;USD
28/01/2017;3.9;3.9;3.85;3.87;3350;USD
29/01/2017;3.87;3.9;3.84;3.88;2387;USD
30/01/2017;3.88;4.09;3.83;4.03;25542;USD
31/01/2017;4.03;4.19;4.03;4.07;37109;USD
01/02/2017;4.07;4.15;3.95;4.08;18684;USD
02/02/2017;4.08;4.11;3.97;4.09;18933;USD
03/02/2017;4.09;4.12;3.91;4.06;16288;USD
04/02/2017;4.06;4.06;3.94;4.02;12341;USD
05/02/2017;4.02;4.03;3.91;3.97;6119;USD
06/02/2017;3.97;4.02;3.94;3.97;6721;USD
07/02/2017;3.97;4.02;3.94;3.98;67390;USD
08/02/2017;3.98;4.06;3.91;3.96;53182;USD
09/02/2017;3.96;3.99;3.62;3.76;97206;USD
10/02/2017;3.76;3.89;3.7;3.83;19212;USD
11/02/2017;3.83;3.88;3.82;3.84;26243;USD
